sample_id,label,pytorch_score,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,fpga_score,latency_us,ap_ctrl,abs_error,rel_error,pytorch_pred,fpga_pred,pred_match
31,0,-0.8881423473358154,0.0810888111591339,0.4645522534847259,0.0752729177474975,0.4608208835124969,0.0869047045707702,0.4720149338245392,0.0985364913940429,0.4720149338245392,0.1014444380998611,0.466417908668518,0.1247080117464065,0.4794776141643524,0.1276159584522247,0.466417908668518,0.1305239051580429,0.466417908668518,-2.65859603881836,100.6520000146338,14,1.7704536914825444,1.9934346074065965,0,0,True
32,0,-0.8938920497894287,0.0752729177474975,0.4608208835124969,0.0869047045707702,0.4720149338245392,0.0985364913940429,0.4720149338245392,0.1014444380998611,0.466417908668518,0.1247080117464065,0.4794776141643524,0.1276159584522247,0.466417908668518,0.1305239051580429,0.466417908668518,0.0985364913940429,0.444029837846756,-2.664889097213745,103.78500007846014,14,1.7709970474243164,1.98122026909346,0,0,True
33,0,-1.326073169708252,0.0869047045707702,0.4720149338245392,0.0985364913940429,0.4720149338245392,0.1014444380998611,0.466417908668518,0.1247080117464065,0.4794776141643524,0.1276159584522247,0.466417908668518,0.1305239051580429,0.466417908668518,0.0985364913940429,0.444029837846756,0.1101682782173156,0.4720149338245392,-2.6534996032714844,103.99400002825132,14,1.3274264335632324,1.0010205046643679,0,0,True
34,0,-0.934877634048462,0.0985364913940429,0.4720149338245392,0.1014444380998611,0.466417908668518,0.1247080117464065,0.4794776141643524,0.1276159584522247,0.466417908668518,0.1305239051580429,0.466417908668518,0.0985364913940429,0.444029837846756,0.1101682782173156,0.4720149338245392,0.0723649710416793,0.4402984976768493,-2.638519763946533,102.22700007034292,14,1.7036421298980713,1.822315635598742,0,0,True
35,0,-0.9293386936187744,0.1014444380998611,0.466417908668518,0.1247080117464065,0.4794776141643524,0.1276159584522247,0.466417908668518,0.1305239051580429,0.466417908668518,0.0985364913940429,0.444029837846756,0.1101682782173156,0.4720149338245392,0.0723649710416793,0.4402984976768493,0.0956285446882247,0.4794776141643524,-2.6329801082611084,101.30400005436968,14,1.703641414642334,1.8331760275777214,0,0,True
36,0,-0.9035789966583252,0.1247080117464065,0.4794776141643524,0.1276159584522247,0.466417908668518,0.1305239051580429,0.466417908668518,0.0985364913940429,0.444029837846756,0.1101682782173156,0.4720149338245392,0.0723649710416793,0.4402984976768493,0.0956285446882247,0.4794776141643524,0.115984171628952,0.4776119291782379,-2.6072089672088623,102.03699991961912,14,1.703629970550537,1.8854244917721779,0,0,True
37,0,-0.8953235149383545,0.1276159584522247,0.466417908668518,0.1305239051580429,0.466417908668518,0.0985364913940429,0.444029837846756,0.1101682782173156,0.4720149338245392,0.0723649710416793,0.4402984976768493,0.0956285446882247,0.4794776141643524,0.115984171628952,0.4776119291782379,0.1188921183347702,0.466417908668518,-2.599275588989258,101.4580000173737,14,1.7039520740509033,1.9031691289468982,0,0,True
38,0,-0.8793213367462158,0.1305239051580429,0.466417908668518,0.0985364913940429,0.444029837846756,0.1101682782173156,0.4720149338245392,0.0723649710416793,0.4402984976768493,0.0956285446882247,0.4794776141643524,0.115984171628952,0.4776119291782379,0.1188921183347702,0.466417908668518,0.1101682782173156,0.4589552283287048,-2.5955307483673096,101.50200000680344,14,1.7162094116210938,1.9517431681706312,0,0,True
39,0,-1.2378475666046145,0.0985364913940429,0.444029837846756,0.1101682782173156,0.4720149338245392,0.0723649710416793,0.4402984976768493,0.0956285446882247,0.4794776141643524,0.115984171628952,0.4776119291782379,0.1188921183347702,0.466417908668518,0.1101682782173156,0.4589552283287048,0.0781808644533157,0.444029837846756,-2.629544973373413,102.03700003330596,14,1.3916974067687986,1.1242881953439472,0,0,True
40,0,-1.23163104057312,0.1101682782173156,0.4720149338245392,0.0723649710416793,0.4402984976768493,0.0956285446882247,0.4794776141643524,0.115984171628952,0.4776119291782379,0.1188921183347702,0.466417908668518,0.1101682782173156,0.4589552283287048,0.0781808644533157,0.444029837846756,0.1014444380998611,0.4794776141643524,-2.623540163040161,103.3229999620744,14,1.3919091224670412,1.1301348184756195,0,0,True
41,0,-1.274799346923828,0.0723649710416793,0.4402984976768493,0.0956285446882247,0.4794776141643524,0.115984171628952,0.4776119291782379,0.1188921183347702,0.466417908668518,0.1101682782173156,0.4589552283287048,0.0781808644533157,0.444029837846756,0.1014444380998611,0.4794776141643524,0.115984171628952,0.4738805890083313,-2.662052631378174,101.87099996983306,14,1.387253284454346,1.0882130492158444,0,0,True
42,0,-1.2949278354644775,0.0956285446882247,0.4794776141643524,0.115984171628952,0.4776119291782379,0.1188921183347702,0.466417908668518,0.1101682782173156,0.4589552283287048,0.0781808644533157,0.444029837846756,0.1014444380998611,0.4794776141643524,0.115984171628952,0.4738805890083313,0.0723649710416793,0.4365671575069427,-2.644658088684082,101.61800003061217,14,1.3497302532196045,1.0423208276586857,0,0,True
43,0,-1.2693681716918943,0.115984171628952,0.4776119291782379,0.1188921183347702,0.466417908668518,0.1101682782173156,0.4589552283287048,0.0781808644533157,0.444029837846756,0.1014444380998611,0.4794776141643524,0.115984171628952,0.4738805890083313,0.0723649710416793,0.4365671575069427,0.1218000650405883,0.4962686598300934,-2.6178455352783203,103.23699996206416,14,1.348477363586426,1.0623217074909717,0,0,True
44,0,-1.271631956100464,0.1188921183347702,0.466417908668518,0.1101682782173156,0.4589552283287048,0.0781808644533157,0.444029837846756,0.1014444380998611,0.4794776141643524,0.115984171628952,0.4738805890083313,0.0723649710416793,0.4365671575069427,0.1218000650405883,0.4962686598300934,0.115984171628952,0.4608208835124969,-2.6105103492736816,103.1140000122832,14,1.3388783931732176,1.0528819968310397,0,0,True
45,0,-1.3222486972808838,0.1101682782173156,0.4589552283287048,0.0781808644533157,0.444029837846756,0.1014444380998611,0.4794776141643524,0.115984171628952,0.4738805890083313,0.0723649710416793,0.4365671575069427,0.1218000650405883,0.4962686598300934,0.115984171628952,0.4608208835124969,0.1072603315114975,0.4589552283287048,-2.619351863861084,103.4649999382964,14,1.2971031665802002,0.9809827525242463,0,0,True
46,0,-1.042175531387329,0.0781808644533157,0.444029837846756,0.1014444380998611,0.4794776141643524,0.115984171628952,0.4738805890083313,0.0723649710416793,0.4365671575069427,0.1218000650405883,0.4962686598300934,0.115984171628952,0.4608208835124969,0.1072603315114975,0.4589552283287048,0.1305239051580429,0.4794776141643524,-2.655759334564209,101.3790000570225,14,1.6135838031768799,1.5482840985806876,0,0,True
47,0,-1.0240654945373535,0.1014444380998611,0.4794776141643524,0.115984171628952,0.4738805890083313,0.0723649710416793,0.4365671575069427,0.1218000650405883,0.4962686598300934,0.115984171628952,0.4608208835124969,0.1072603315114975,0.4589552283287048,0.1305239051580429,0.4794776141643524,0.1130762249231338,0.4533582031726837,-2.6371681690216064,101.24299990366126,14,1.613102674484253,1.5751948318627915,0,0,True
48,0,-1.0093395709991455,0.115984171628952,0.4738805890083313,0.0723649710416793,0.4365671575069427,0.1218000650405883,0.4962686598300934,0.115984171628952,0.4608208835124969,0.1072603315114975,0.4589552283287048,0.1305239051580429,0.4794776141643524,0.1130762249231338,0.4533582031726837,0.1218000650405883,0.4701492488384247,-2.6166486740112305,100.9970000040994,14,1.607309103012085,1.592436429913284,0,0,True
49,0,-1.0532376766204834,0.0723649710416793,0.4365671575069427,0.1218000650405883,0.4962686598300934,0.115984171628952,0.4608208835124969,0.1072603315114975,0.4589552283287048,0.1305239051580429,0.4794776141643524,0.1130762249231338,0.4533582031726837,0.1218000650405883,0.4701492488384247,0.083996757864952,0.4402984976768493,-2.660856008529663,103.29200006253814,14,1.6076183319091797,1.5263585490670384,0,0,True
50,0,-1.455277681350708,0.1218000650405883,0.4962686598300934,0.115984171628952,0.4608208835124969,0.1072603315114975,0.4589552283287048,0.1305239051580429,0.4794776141643524,0.1130762249231338,0.4533582031726837,0.1218000650405883,0.4701492488384247,0.083996757864952,0.4402984976768493,0.0869047045707702,0.466417908668518,-2.6163387298583984,100.23400000136462,14,1.1610610485076904,0.7978278395845788,0,0,True
51,0,-1.4514739513397217,0.115984171628952,0.4608208835124969,0.1072603315114975,0.4589552283287048,0.1305239051580429,0.4794776141643524,0.1130762249231338,0.4533582031726837,0.1218000650405883,0.4701492488384247,0.083996757864952,0.4402984976768493,0.0869047045707702,0.466417908668518,0.1188921183347702,0.4850746393203735,-2.6124603748321533,101.79000003063264,14,1.1609864234924316,0.799867212512379,0,0,True
52,0,-1.4606826305389404,0.1072603315114975,0.4589552283287048,0.1305239051580429,0.4794776141643524,0.1130762249231338,0.4533582031726837,0.1218000650405883,0.4701492488384247,0.083996757864952,0.4402984976768493,0.0869047045707702,0.466417908668518,0.1188921183347702,0.4850746393203735,0.0985364913940429,0.4514925479888916,-2.623096704483032,102.60300007303158,14,1.1624140739440914,0.7958019419421737,0,0,True
53,0,-1.4370980262756348,0.1305239051580429,0.4794776141643524,0.1130762249231338,0.4533582031726837,0.1218000650405883,0.4701492488384247,0.083996757864952,0.4402984976768493,0.0869047045707702,0.466417908668518,0.1188921183347702,0.4850746393203735,0.0985364913940429,0.4514925479888916,0.115984171628952,0.4757462739944458,-2.5997190475463867,102.6460000730367,14,1.162621021270752,0.8090060664015982,0,0,True
54,0,-0.926898717880249,0.1130762249231338,0.4533582031726837,0.1218000650405883,0.4701492488384247,0.083996757864952,0.4402984976768493,0.0869047045707702,0.466417908668518,0.1188921183347702,0.4850746393203735,0.0985364913940429,0.4514925479888916,0.115984171628952,0.4757462739944458,0.1508795320987701,0.4869402945041656,-2.61381196975708,102.6219999857858,14,1.686913251876831,1.819954240237467,0,0,True
55,0,-0.3932042121887207,0.1218000650405883,0.4701492488384247,0.083996757864952,0.4402984976768493,0.0869047045707702,0.466417908668518,0.1188921183347702,0.4850746393203735,0.0985364913940429,0.4514925479888916,0.115984171628952,0.4757462739944458,0.1508795320987701,0.4869402945041656,0.1683272123336792,0.4757462739944458,-2.607962131500244,100.20299998814151,14,2.2147579193115234,5.63258950605681,0,0,True
56,0,-0.3859925270080566,0.083996757864952,0.4402984976768493,0.0869047045707702,0.466417908668518,0.1188921183347702,0.4850746393203735,0.0985364913940429,0.4514925479888916,0.115984171628952,0.4757462739944458,0.1508795320987701,0.4869402945041656,0.1683272123336792,0.4757462739944458,0.1683272123336792,0.4645522534847259,-2.6470730304718018,104.41799997806812,14,2.261080503463745,5.857834919732918,0,0,True
57,0,-0.3500943183898926,0.0869047045707702,0.466417908668518,0.1188921183347702,0.4850746393203735,0.0985364913940429,0.4514925479888916,0.115984171628952,0.4757462739944458,0.1508795320987701,0.4869402945041656,0.1683272123336792,0.4757462739944458,0.1683272123336792,0.4645522534847259,0.165419265627861,0.4626865684986114,-2.6517045497894287,101.78399998039822,14,2.301610231399536,6.574257594310005,0,0,True
58,0,-0.5918245315551758,0.1188921183347702,0.4850746393203735,0.0985364913940429,0.4514925479888916,0.115984171628952,0.4757462739944458,0.1508795320987701,0.4869402945041656,0.1683272123336792,0.4757462739944458,0.1683272123336792,0.4645522534847259,0.165419265627861,0.4626865684986114,0.1857748925685882,0.4776119291782379,-2.6164937019348145,100.61000000405328,14,2.0246691703796387,3.4210632753922585,0,0,True
59,0,-0.6072943210601807,0.0985364913940429,0.4514925479888916,0.115984171628952,0.4757462739944458,0.1508795320987701,0.4869402945041656,0.1683272123336792,0.4757462739944458,0.1683272123336792,0.4645522534847259,0.165419265627861,0.4626865684986114,0.1857748925685882,0.4776119291782379,0.1596033722162246,0.447761207818985,-2.6319382190704346,100.88600004110047,14,2.024643898010254,3.3338758947650673,0,0,True
60,0,-1.0740821361541748,0.115984171628952,0.4757462739944458,0.1508795320987701,0.4869402945041656,0.1683272123336792,0.4757462739944458,0.1683272123336792,0.4645522534847259,0.165419265627861,0.4626865684986114,0.1857748925685882,0.4776119291782379,0.1596033722162246,0.447761207818985,0.1915907859802246,0.4850746393203735,-2.6172468662261963,101.79700007029167,14,1.5431647300720215,1.4367287920804914,0,0,True
61,0,-2.588696956634521,0.1508795320987701,0.4869402945041656,0.1683272123336792,0.4757462739944458,0.1683272123336792,0.4645522534847259,0.165419265627861,0.4626865684986114,0.1857748925685882,0.4776119291782379,0.1596033722162246,0.447761207818985,0.1915907859802246,0.4850746393203735,0.1537874788045883,0.4402984976768493,-2.5758979320526123,103.13799998584727,14,0.012799024581908736,0.004944195785105849,0,0,True
62,0,-3.097876787185669,0.1683272123336792,0.4757462739944458,0.1683272123336792,0.4645522534847259,0.165419265627861,0.4626865684986114,0.1857748925685882,0.4776119291782379,0.1596033722162246,0.447761207818985,0.1915907859802246,0.4850746393203735,0.1537874788045883,0.4402984976768493,0.1566954255104065,0.466417908668518,-2.5498385429382324,102.3380000333418,14,0.5480382442474365,0.17690769578518756,0,0,True
